therapist_consistency_id,therapist_id,therapist_name,outlet_id,outlet_name,market_context,period_type,period_start,period_end,rolling_window_weeks,therapist_role,employment_type,active_flag,hours_available,hours_sold,utilization_percent,revenue_eur,yield_eur_per_sold_hour,revpath_proxy_eur_per_available_hour,avg_ticket_eur,rebooking_rate_percent,addon_attach_rate_percent,retail_attach_rate_percent,cancellation_impact_rate_percent,complaint_rate_percent,service_recovery_rate_percent,schedule_adherence_percent,attendance_reliability_percent,performance_level_score,utilization_stability_score,yield_stability_score,guest_quality_stability_score,commercial_consistency_score,attendance_consistency_score,variance_penalty_score,market_fairness_modifier_score,therapist_consistency_score_0_100,therapist_consistency_band,consistency_primary_gap,consistency_secondary_gap,consistency_variance_flag,coach_priority_flag,burnout_risk_flag,score_confidence_level,observed_weeks_count,observed_months_count,minimum_sample_rule_applied,data_coverage_flag,source_dependency_status,qa_status,audit_note,status,month_id,avg_schedule_stability_score_0_100,avg_workload_density_ratio,productive_utilization_ratio,idle_hour_ratio,overtime_hour_ratio,coverage_gap_day_ratio,burnout_exposure_day_ratio,burnout_risk_score_0_100,burnout_band,integrity_band,coaching_priority_band,managerial_story,therapist_name_perf,upsell_score_0_100,total_commercial_score_0_100,bonus_reward_eligibility_flag,commercial_reward_reason,top3_therapist_flag,bottom3_therapist_flag,refresh_training_required_flag,refresh_training_reason,coaching_action_recommendation
TCS_00028,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2019-04-01,2019-04-30,12,therapist,full_time,yes,146.06,89.06,60.97,5656.2,63.51,38.73,66.69,53.44,20.1,14.63,4.88,3.68,32.62,84.75,85.26,54.599,96.87,97.01,92.64,36.77,85.005,3.183999999999996,0,73.25,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2019-04,93.9419,0.790079,0.7900790345173874,0.1721352558324949,0.0,0.0,0.0,27.31706611764706,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist A,56.04952280497501,63.78973754273626,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution
TCS_00029,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2019-05-01,2019-05-31,12,therapist,full_time,yes,153.55,81.47,53.06,5243.41,64.36,34.15,67.58,49.32,26.02,17.75,5.83,3.66,27.98,93.7,84.14,52.39799999999999,95.22,96.16,92.68,37.67,88.92,4.180000000000002,0,72.58,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2019-05,72.2554,0.961727,0.961726882314472,0.0313839750260145,0.0734922440287491,1.0,1.0,52.74795592156863,guarded,healthy,watchlist,therapist performance pattern is stable with manageable coaching need,Therapist A,42.128201669821664,55.83151091840192,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
TCS_00030,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2019-06-01,2019-06-30,12,therapist,full_time,yes,158.43,90.37,57.04,5677.04,62.82,35.83,65.96,38.76,25.03,9.12,3.64,1.02,8.46,93.08,93.04,51.5195,99.2,97.7,97.96,31.895,93.06,1.4440000000000035,0,74.22,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2019-06,88.2213,0.921609,0.9216087002635208,0.0642808998723881,0.0,0.0,0.0,33.09836164705882,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist A,51.48668270076535,61.71667548542095,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution
TCS_00031,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2019-07-01,2019-07-31,12,therapist,full_time,yes,139.01,89.14,64.12,5837.78,65.49,42.0,68.76,51.11,17.92,11.55,5.91,2.2,19.89,83.58,91.3,55.718,93.72,95.03,95.6,34.515,87.44,4.94,0,72.95,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2019-07,83.5773,0.977022,0.977022328807362,0.0188416907909933,0.0,1.0,1.0,43.62614360784313,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist A,52.88586640488378,61.91472652268608,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution
TCS_00032,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2019-08-01,2019-08-31,12,therapist,full_time,yes,158.82,92.33,58.13,5834.33,63.19,36.74,66.35,48.98,18.62,10.72,4.15,1.21,9.28,82.46,94.54,52.602,99.71,97.33,97.58,33.8,88.5,1.4259999999999915,0,74.09,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2019-08,90.3498,0.956234,0.9562346332379824,0.0358875933113094,0.0,1.0,1.0,38.324314196078426,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist A,49.608671634173646,60.62526939879551,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution
TCS_00033,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2019-09-01,2019-09-30,12,therapist,full_time,yes,146.21,79.14,54.13,4892.43,61.82,33.46,64.91,45.99,24.38,17.53,5.01,2.18,18.39,82.87,96.16,51.13799999999999,96.29,98.7,95.64,35.185,89.515,2.440000000000002,0,73.17,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2019-09,89.2182,0.859003,0.8590026495141111,0.1156179102245854,0.0,0.0,0.0,29.505651294117644,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist A,49.93754857290096,60.39215171509554,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution
TCS_00034,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2019-10-01,2019-10-31,12,therapist,full_time,yes,148.12,84.5,57.05,5487.43,64.94,37.05,68.19,44.64,22.52,10.4,5.19,3.04,27.12,92.39,87.85,52.7705,99.21,95.58,93.92,33.58,90.12,2.691999999999998,0,73.42,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2019-10,67.4757,0.923537,0.92353764098977,0.0626991275357253,0.0534421337061583,1.0,1.0,52.25066501960784,guarded,healthy,watchlist,therapist performance pattern is stable with manageable coaching need,Therapist A,45.154504275906405,57.87397735174852,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
TCS_00035,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2019-11-01,2019-11-30,12,therapist,full_time,yes,151.5,95.16,62.81,5952.26,62.55,39.29,65.68,39.64,23.71,12.7,3.75,1.75,13.58,93.76,84.3,53.3785,95.03,97.97,96.5,31.675,89.03,3.15,0,73.17,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2019-11,80.1589,0.871577,0.8715770268562227,0.1053068765584162,0.0,0.0,0.0,34.888626117647064,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist A,52.77215364365481,61.95118450401016,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution
TCS_00036,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2019-12-01,2019-12-31,12,therapist,full_time,yes,138.85,79.09,56.96,5190.68,65.63,37.38,68.91,43.4,23.63,9.18,4.41,3.54,33.65,95.75,87.79,52.96099999999999,99.12,94.89,92.92,33.515,91.77,3.1039999999999925,0,73.43,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2019-12,83.4213,0.895537,0.8955372600794649,0.0856594253965335,0.0,0.0,0.0,35.06090282352941,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist A,53.55934665700133,62.50114066135073,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution
TCS_00037,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2020-01-01,2020-01-31,12,therapist,full_time,yes,152.13,87.58,57.57,5542.94,63.29,36.44,66.45,54.9,17.23,12.53,3.28,2.26,18.52,84.53,95.19,53.1205,99.73,97.23,95.48,36.065,89.86,1.6680000000000026,0,74.44,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2020-01,92.8376,0.671102,0.6711023687814028,0.2696960823985663,0.0,0.0,0.0,24.650123294117645,guarded,healthy,stable,"underutilized therapist capacity; review shift design, demand matching, and booking conversion",Therapist A,55.7890664804613,64.18198656425372,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution
TCS_00038,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2020-02-01,2020-02-29,12,therapist,full_time,yes,152.48,85.31,55.95,5117.75,59.99,33.56,62.99,48.41,20.32,10.95,2.22,3.55,28.33,88.33,94.62,50.8885,98.11,99.47,92.9,34.364999999999995,91.475,1.6780000000000006,0,73.56,stable,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2020-02,79.3214,0.877416,0.8774158247513337,0.1005190112978149,0.0,0.0,0.0,33.12651435294118,guarded,healthy,stable,therapist performance pattern is stable with manageable coaching need,Therapist A,47.507239857041895,59.23098192137304,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,0,Bottom-group therapist ranking; monitor closely and coach as needed.,maintain routine coaching cadence and monitor month-over-month movement
TCS_00039,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2020-03-01,2020-03-31,12,therapist,full_time,yes,152.39,49.6,32.55,2798.43,56.42,18.36,59.24,33.05,14.32,5.04,8.29,3.72,34.86,74.89,77.14,38.245,74.71,95.9,92.56,23.685,76.015,12.5,0,59.5,watchlist,performance_stability,commercial_repeatability,variance_normal,coach_priority,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2020-03,91.0508,0.6,0.5999997580646137,0.328000357096803,0.0,0.0,0.0,21.191551058823528,guarded,healthy,watchlist,"underutilized therapist capacity; review shift design, demand matching, and booking conversion",Therapist A,36.2247635795309,46.698619968742,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution
TCS_00040,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2020-04-01,2020-04-30,12,therapist,full_time,yes,139.25,39.12,28.09,2248.62,57.48,16.15,60.35,25.47,12.42,8.74,7.85,2.09,17.1,73.93,74.53,35.633,70.25,96.96,95.82,18.945,74.23,13.534000000000002,0,57.46,watchlist,performance_stability,commercial_repeatability,variance_normal,coach_priority,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2020-04,93.1554,0.669051,0.6690507585824743,0.2713786657205084,0.0,0.0,0.0,22.563728470588234,guarded,healthy,watchlist,"underutilized therapist capacity; review shift design, demand matching, and booking conversion",Therapist A,33.9764451496364,44.54404483230002,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,0,1,Therapist consistency score below threshold; refresh training required.,protect top performer and consider peer-sharing or role-model coaching contribution
TCS_00041,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2020-05-01,2020-05-31,12,therapist,full_time,yes,148.34,39.39,26.55,2316.13,58.8,15.61,61.74,25.49,10.31,8.13,11.25,3.48,26.62,75.72,79.03,35.2425,68.71,98.28,93.04,17.9,77.375,13.900000000000002,0,57.3,watchlist,performance_stability,commercial_repeatability,variance_normal,coach_priority,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2020-05,72.4298,0.751729,0.751729034031054,0.2035820755381329,0.0,0.0,0.0,28.996165176470587,guarded,healthy,watchlist,therapist performance pattern is stable with manageable coaching need,Therapist A,31.909390853637063,43.33516496950038,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,0,1,1,Bottom-group therapist ranking combined with weak commercial score; targeted refresh training required.,"run targeted refresh training on upsell behavior, guest recommendation quality, and service consistency"
TCS_00042,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2020-06-01,2020-06-30,12,therapist,full_time,yes,145.82,37.36,25.62,2051.06,54.9,14.07,57.65,22.52,10.97,7.77,11.2,1.65,14.87,87.67,75.18,33.2055,67.78,94.38,96.7,16.745,81.42500000000001,15.466000000000005,0,56.41,watchlist,performance_stability,commercial_repeatability,variance_normal,coach_priority,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2020-06,81.0814,0.669853,0.6698533709617847,0.2707200028228486,0.0,0.0,0.0,24.03147905882353,guarded,healthy,watchlist,"underutilized therapist capacity; review shift design, demand matching, and booking conversion",Therapist A,29.806620377177005,41.77814120744735,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,0,1,Therapist consistency score below threshold; refresh training required.,protect top performer and consider peer-sharing or role-model coaching contribution
TCS_00043,TH_001,Therapist A,MLT_OUTLET_001,Valletta,Malta,monthly,2020-07-01,2020-07-31,12,therapist,full_time,yes,150.97,66.27,43.9,3963.61,59.81,26.25,62.8,31.93,13.43,6.06,7.86,3.53,29.43,77.61,93.8,43.10249999999999,86.06,99.29,92.94,22.68,85.705,6.5660000000000025,0,65.99,watchlist,performance_stability,commercial_repeatability,variance_normal,standard_monitoring,burnout_normal,low,0,1,scaffold,partial,scaffold_with_policy_reference,pending_qa,initial scaffold build; consistency logic provisional,scaffold_generated,2020-07,81.1858,0.694539,0.6945383316617042,0.2504786835429113,0.0,0.0,0.0,28.59979811764705,guarded,healthy,stable,"underutilized therapist capacity; review shift design, demand matching, and booking conversion",Therapist A,42.461952356478186,53.049573796063,0,Therapist did not yet meet full commercial reward threshold or quality guardrail threshold.,1,0,0,No immediate refresh training trigger under current modeled threshold.,protect top performer and consider peer-sharing or role-model coaching contribution
