manager_action_queue_id,source_record_id,queue_source,action_scope,action_priority,action_title,action_note,owner,outlet_id,outlet_or_entity_name,period_label
MAQ_00104,CRL_00148,conflict_resolution_layer,treatment_conflict,high,High Rev Burnout Risk,"rebalance roster and coaching support | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | scrub,2018-03-01 to 2018-03-31
MAQ_00105,CRL_00149,conflict_resolution_layer,treatment_conflict,high,High Rev Burnout Risk,"rebalance roster and coaching support | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | swedish,2018-03-01 to 2018-03-31
MAQ_00106,CRL_00150,conflict_resolution_layer,treatment_conflict,high,High Rev Burnout Risk,"rebalance roster and coaching support | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | wrap,2018-03-01 to 2018-03-31
MAQ_00107,MSL_00016,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta,2018-04-01 to 2018-04-30
MAQ_00108,CRL_00151,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | aromatherapy,2018-04-01 to 2018-04-30
MAQ_00109,CRL_00152,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | body_treatment,2018-04-01 to 2018-04-30
MAQ_00110,CRL_00156,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | massage,2018-04-01 to 2018-04-30
MAQ_00111,CRL_00157,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | reflexology,2018-04-01 to 2018-04-30
MAQ_00112,CRL_00158,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | scrub,2018-04-01 to 2018-04-30
MAQ_00113,CRL_00159,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | swedish,2018-04-01 to 2018-04-30
MAQ_00114,MSL_00017,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta,2018-05-01 to 2018-05-31
MAQ_00115,CRL_00161,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | aromatherapy,2018-05-01 to 2018-05-31
MAQ_00116,CRL_00162,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | body_treatment,2018-05-01 to 2018-05-31
MAQ_00117,CRL_00166,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | massage,2018-05-01 to 2018-05-31
MAQ_00118,CRL_00167,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | reflexology,2018-05-01 to 2018-05-31
MAQ_00119,CRL_00168,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | scrub,2018-05-01 to 2018-05-31
MAQ_00120,CRL_00169,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | swedish,2018-05-01 to 2018-05-31
MAQ_00121,MSL_00018,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta,2018-06-01 to 2018-06-30
MAQ_00122,CRL_00171,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | aromatherapy,2018-06-01 to 2018-06-30
MAQ_00123,CRL_00172,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | body_treatment,2018-06-01 to 2018-06-30
MAQ_00124,CRL_00176,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | massage,2018-06-01 to 2018-06-30
MAQ_00125,CRL_00177,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | reflexology,2018-06-01 to 2018-06-30
MAQ_00126,CRL_00178,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | scrub,2018-06-01 to 2018-06-30
MAQ_00127,CRL_00179,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | swedish,2018-06-01 to 2018-06-30
MAQ_00128,MSL_00019,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta,2018-07-01 to 2018-07-31
MAQ_00129,CRL_00181,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | aromatherapy,2018-07-01 to 2018-07-31
MAQ_00130,CRL_00186,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | massage,2018-07-01 to 2018-07-31
MAQ_00131,CRL_00187,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | reflexology,2018-07-01 to 2018-07-31
MAQ_00132,CRL_00189,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | swedish,2018-07-01 to 2018-07-31
MAQ_00133,MSL_00020,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta,2018-08-01 to 2018-08-31
MAQ_00134,CRL_00191,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | aromatherapy,2018-08-01 to 2018-08-31
MAQ_00135,CRL_00196,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | massage,2018-08-01 to 2018-08-31
MAQ_00136,CRL_00197,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | reflexology,2018-08-01 to 2018-08-31
MAQ_00137,CRL_00198,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | scrub,2018-08-01 to 2018-08-31
MAQ_00138,CRL_00199,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | swedish,2018-08-01 to 2018-08-31
MAQ_00139,MSL_00021,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta,2018-09-01 to 2018-09-30
MAQ_00140,CRL_00201,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | aromatherapy,2018-09-01 to 2018-09-30
MAQ_00141,CRL_00202,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | body_treatment,2018-09-01 to 2018-09-30
MAQ_00142,CRL_00206,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | massage,2018-09-01 to 2018-09-30
MAQ_00143,CRL_00207,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | reflexology,2018-09-01 to 2018-09-30
MAQ_00144,CRL_00209,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | swedish,2018-09-01 to 2018-09-30
MAQ_00145,MSL_00022,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta,2018-10-01 to 2018-10-31
MAQ_00146,CRL_00211,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | aromatherapy,2018-10-01 to 2018-10-31
MAQ_00147,CRL_00216,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | massage,2018-10-01 to 2018-10-31
MAQ_00148,CRL_00217,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | reflexology,2018-10-01 to 2018-10-31
MAQ_00149,CRL_00219,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | swedish,2018-10-01 to 2018-10-31
MAQ_00150,MSL_00023,management_kpi_signal_layer,outlet_period,high,Commercial Growth,"push pricing discipline and upsell | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta,2018-11-01 to 2018-11-30
MAQ_00151,CRL_00221,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | aromatherapy,2018-11-01 to 2018-11-30
MAQ_00152,CRL_00226,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | massage,2018-11-01 to 2018-11-30
MAQ_00153,CRL_00227,conflict_resolution_layer,treatment_conflict,high,High Demand Low Yield,"review pricing upsell and mix | Stable growth phase: build repeat demand, improve utilization, and strengthen yield discipline.",spa_manager,MLT_OUTLET_001,Valletta | reflexology,2018-11-01 to 2018-11-30
