period_month,outlet_id,therapist_id,roster_integrity_score_0_100,roster_integrity_band,burnout_risk_score_0_100,burnout_risk_band,burnout_primary_driver,managerial_action_hint,overtime_hours,workload_density_ratio,max_consecutive_workdays,day_off_regularity_ratio,schedule_stability_score_0_100,burnout_exposure_days
2024-06-01,MLT_OUTLET_002,TH_004,95.576416,strong,32.38098517647059,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.880691,5,1.0,86.1763,0
2024-06-01,MLT_OUTLET_003,TH_005,95.879232,strong,28.421335058823527,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.802232,4,1.0,87.1226,0
2024-06-01,MLT_OUTLET_003,TH_006,69.980056,watchlist,53.19797262745098,elevated,dense_booking_load,Monitor therapist load concentration and preserve day-off discipline before escalation.,7.0292,0.986894,6,1.0,67.1833,1
2024-07-01,MLT_OUTLET_001,TH_001,80.35989333333335,healthy,45.78933019607843,elevated,dense_booking_load,Monitor therapist load concentration and preserve day-off discipline before escalation.,0.0,0.987973,7,1.0,67.698,1
2024-07-01,MLT_OUTLET_001,TH_002,97.382336,strong,34.37185929411765,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.909085,6,1.0,91.8198,0
2024-07-01,MLT_OUTLET_002,TH_003,95.66432,strong,32.862468235294116,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.902555,5,1.0,86.451,0
2024-07-01,MLT_OUTLET_002,TH_004,93.46528,strong,30.665378823529412,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.823219,5,1.0,89.204,0
2024-07-01,MLT_OUTLET_003,TH_005,95.20464,strong,35.471507058823526,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.921113,6,1.0,85.0145,0
2024-07-01,MLT_OUTLET_003,TH_006,94.253152,strong,33.06712682352941,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.84775,6,1.0,90.6661,0
2024-08-01,MLT_OUTLET_001,TH_001,94.363232,strong,33.74797623529412,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.919453,5,1.0,82.3851,0
2024-08-01,MLT_OUTLET_001,TH_002,67.29939800000001,watchlist,56.95026533333333,elevated,dense_booking_load,Monitor therapist load concentration and preserve day-off discipline before escalation.,5.3129,1.06,8,1.0,56.6689,1
2024-08-01,MLT_OUTLET_002,TH_003,87.99883733333336,strong,40.98838501960784,guarded,dense_booking_load,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.950465,6,1.0,83.6847,1
2024-08-01,MLT_OUTLET_002,TH_004,71.82691333333334,healthy,57.86588666666666,elevated,dense_booking_load,Monitor therapist load concentration and preserve day-off discipline before escalation.,6.1794,1.06,8,1.0,58.6665,1
2024-08-01,MLT_OUTLET_003,TH_005,68.00299933333334,watchlist,53.50411066666666,elevated,dense_booking_load,Monitor therapist load concentration and preserve day-off discipline before escalation.,4.2771,1.06,7,1.0,57.2113,1
2024-08-01,MLT_OUTLET_003,TH_006,94.129312,strong,33.25162564705882,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.926148,5,1.0,87.8341,0
2024-09-01,MLT_OUTLET_001,TH_001,74.48003666666666,healthy,51.02521529411765,elevated,dense_booking_load,Monitor therapist load concentration and preserve day-off discipline before escalation.,2.5495,1.004982,7,1.0,55.7285,1
2024-09-01,MLT_OUTLET_001,TH_002,92.72256,strong,33.06522823529412,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.923142,5,1.0,88.798,0
2024-09-01,MLT_OUTLET_002,TH_003,67.67700400000001,watchlist,53.756604627450976,elevated,consecutive_workdays,Monitor therapist load concentration and preserve day-off discipline before escalation.,6.4898,0.930862,7,1.0,62.2147,1
2024-09-01,MLT_OUTLET_002,TH_004,94.407296,strong,29.352875764705885,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.768834,5,1.0,89.4778,0
2024-09-01,MLT_OUTLET_003,TH_005,95.011584,strong,31.457832470588233,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.832455,5,1.0,84.4112,0
2024-09-01,MLT_OUTLET_003,TH_006,96.611232,strong,28.54204682352941,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.839811,4,1.0,93.4851,0
2024-10-01,MLT_OUTLET_001,TH_001,96.23408,strong,29.851796470588237,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.868682,4,1.0,88.2315,0
2024-10-01,MLT_OUTLET_001,TH_002,94.353568,strong,33.66527082352941,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.915784,5,1.0,82.3549,0
2024-10-01,MLT_OUTLET_002,TH_003,96.283744,strong,27.579972470588235,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.772921,4,1.0,88.3867,0
2024-10-01,MLT_OUTLET_002,TH_004,93.00796066666666,strong,36.46206266666666,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,2.0357,0.850697,6,1.0,85.5717,0
2024-10-01,MLT_OUTLET_003,TH_005,94.379072,strong,28.345165647058824,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.775086,4,1.0,82.4346,0
2024-10-01,MLT_OUTLET_003,TH_006,96.024864,strong,25.598111294117647,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.684566,4,1.0,87.5777,0
2024-11-01,MLT_OUTLET_001,TH_001,97.42336,strong,28.51979294117647,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.746026,5,1.0,91.948,0
2024-11-01,MLT_OUTLET_001,TH_002,87.29953066666667,strong,34.10438188235294,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.92041,5,1.0,79.6027,0
2024-11-01,MLT_OUTLET_002,TH_003,95.2408,strong,28.469664705882355,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.794111,4,1.0,85.1275,0
2024-11-01,MLT_OUTLET_002,TH_004,96.51328,strong,27.88507294117647,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.704546,5,1.0,89.104,0
2024-11-01,MLT_OUTLET_003,TH_005,96.08168,strong,22.672461176470588,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.623192,3,0.875,93.674,0
2024-11-01,MLT_OUTLET_003,TH_006,93.118752,strong,33.812797411764706,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.827064,6,1.0,80.3961,0
2024-12-01,MLT_OUTLET_001,TH_001,88.18061866666666,strong,43.31166407843138,guarded,consecutive_workdays,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.938635,7,1.0,78.6711,1
2024-12-01,MLT_OUTLET_001,TH_002,96.435104,strong,34.64791835294117,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.905721,6,1.0,88.8597,0
2024-12-01,MLT_OUTLET_002,TH_003,76.27517066666667,healthy,49.207594823529405,elevated,dense_booking_load,Monitor therapist load concentration and preserve day-off discipline before escalation.,4.114,0.983104,6,1.0,67.3022,1
2024-12-01,MLT_OUTLET_002,TH_004,97.319392,strong,30.542780941176474,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.830346,5,1.0,91.6231,0
2024-12-01,MLT_OUTLET_003,TH_005,94.175456,strong,33.887733411764714,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.860095,6,1.0,86.2483,0
2024-12-01,MLT_OUTLET_003,TH_006,78.62642333333335,healthy,47.198914901960784,elevated,consecutive_workdays,Monitor therapist load concentration and preserve day-off discipline before escalation.,1.5987,0.937201,7,1.0,63.7595,1
2025-01-01,MLT_OUTLET_001,TH_001,88.359536,strong,32.497606352941176,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.770894,5,0.875,74.0923,0
2025-01-01,MLT_OUTLET_001,TH_002,93.817696,strong,27.52382282352941,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.745512,4,1.0,83.4803,0
2025-01-01,MLT_OUTLET_002,TH_003,95.007328,strong,25.705004941176472,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.702115,4,1.0,90.1279,0
2025-01-01,MLT_OUTLET_002,TH_004,93.34640000000002,strong,27.344276470588234,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.74159,4,1.0,84.2075,0
2025-01-01,MLT_OUTLET_003,TH_005,84.91396266666668,healthy,39.75134243137254,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.81929,6,1.0,68.2728,1
2025-01-01,MLT_OUTLET_003,TH_006,91.78944,strong,34.006595294117645,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.871974,6,1.0,87.587,0
2025-02-01,MLT_OUTLET_001,TH_001,88.70503466666668,strong,35.99636494117647,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.926464,6,1.0,81.6899,0
2025-02-01,MLT_OUTLET_001,TH_002,81.22309333333334,healthy,47.80673607843137,elevated,dense_booking_load,Monitor therapist load concentration and preserve day-off discipline before escalation.,0.0,0.994412,8,1.0,68.8155,1
2025-02-01,MLT_OUTLET_002,TH_003,96.71376,strong,24.934304705882354,low,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.687096,4,1.0,93.6055,0
2025-02-01,MLT_OUTLET_002,TH_004,95.299104,strong,32.751400705882354,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.892014,5,1.0,85.3097,0
2025-02-01,MLT_OUTLET_003,TH_005,93.932096,strong,29.99476988235294,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.782115,5,1.0,86.7328,0
2025-02-01,MLT_OUTLET_003,TH_006,96.299232,strong,25.675129176470584,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.692212,4,1.0,88.4351,0
2025-03-01,MLT_OUTLET_001,TH_001,94.620576,strong,30.23100164705882,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.774083,5,1.0,83.1893,0
2025-03-01,MLT_OUTLET_001,TH_002,74.26549866666667,healthy,54.11418799999999,elevated,dense_booking_load,Monitor therapist load concentration and preserve day-off discipline before escalation.,3.6664,1.007947,8,1.0,59.6451,1
2025-03-01,MLT_OUTLET_002,TH_003,92.55798400000002,strong,29.045956,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.801346,4,1.0,81.7437,0
2025-03-01,MLT_OUTLET_002,TH_004,98.026464,strong,28.585605411764703,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.758435,5,1.0,93.8327,0
2025-03-01,MLT_OUTLET_003,TH_005,92.936,strong,30.657329411764703,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.698408,6,1.0,81.465,0
2025-03-01,MLT_OUTLET_003,TH_006,91.949696,strong,30.23939341176471,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.766476,5,1.0,81.6278,0
2025-04-01,MLT_OUTLET_001,TH_001,97.585824,strong,27.812163058823526,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.803541,4,1.0,92.4557,0
2025-04-01,MLT_OUTLET_001,TH_002,94.17232,strong,29.61243882352941,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.82565,4,1.0,81.7885,0
2025-04-01,MLT_OUTLET_002,TH_003,92.6376,strong,32.05833529411764,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.842224,5,1.0,81.3225,0
2025-04-01,MLT_OUTLET_002,TH_004,94.271616,strong,31.588167529411766,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.826201,5,1.0,82.0988,0
2025-04-01,MLT_OUTLET_003,TH_005,78.18850733333333,healthy,49.05666109803921,elevated,mixed_moderate_pressure,Monitor therapist load concentration and preserve day-off discipline before escalation.,6.7337,0.833026,6,1.0,68.2407,1
2025-04-01,MLT_OUTLET_003,TH_006,89.70704,strong,29.547036470588235,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.692205,5,1.0,72.8345,0
2025-05-01,MLT_OUTLET_001,TH_001,90.74600533333334,strong,40.019314666666666,guarded,dense_booking_load,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.951252,6,1.0,91.9146,1
2025-05-01,MLT_OUTLET_001,TH_002,96.601408,strong,28.81351905882353,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.853232,4,1.0,93.8544,0
2025-05-01,MLT_OUTLET_002,TH_003,94.266432,strong,33.03233505882353,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.817515,6,1.0,85.0276,0
2025-05-01,MLT_OUTLET_002,TH_004,98.584576,strong,28.50250164705882,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.849614,4,1.0,95.7368,0
2025-05-01,MLT_OUTLET_003,TH_005,98.112384,strong,28.970750117647057,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.861173,4,1.0,94.1012,0
2025-05-01,MLT_OUTLET_003,TH_006,71.360982,healthy,56.055368392156865,elevated,consecutive_workdays,Monitor therapist load concentration and preserve day-off discipline before escalation.,8.1761,0.929103,7,1.0,61.4501,1
2025-06-01,MLT_OUTLET_001,TH_001,62.67677800000001,watchlist,61.48398533333333,elevated,dense_booking_load,Monitor therapist load concentration and preserve day-off discipline before escalation.,7.7951,1.06,8,1.0,46.4679,1
2025-06-01,MLT_OUTLET_001,TH_002,96.268864,strong,33.941246588235295,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.873038,6,1.0,88.3402,0
2025-06-01,MLT_OUTLET_002,TH_003,94.057056,strong,28.860074588235296,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.828889,4,1.0,88.6933,0
2025-06-01,MLT_OUTLET_002,TH_004,97.55152,strong,33.660697647058825,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.881557,6,1.0,92.3485,0
2025-06-01,MLT_OUTLET_003,TH_005,95.417568,strong,30.226411999999996,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.78659,5,1.0,85.6799,0
2025-06-01,MLT_OUTLET_003,TH_006,71.80880533333334,healthy,51.87549701960784,elevated,dense_booking_load,Monitor therapist load concentration and preserve day-off discipline before escalation.,2.2152,0.992013,8,1.0,59.0521,1
2025-07-01,MLT_OUTLET_001,TH_001,95.76016,strong,35.28561058823529,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.922066,6,1.0,86.7505,0
2025-07-01,MLT_OUTLET_001,TH_002,81.33963733333334,healthy,43.247502666666655,guarded,dense_booking_load,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,1.015189,6,1.0,77.5497,1
2025-07-01,MLT_OUTLET_002,TH_003,65.593956,watchlist,61.53903733333333,elevated,dense_booking_load,Monitor therapist load concentration and preserve day-off discipline before escalation.,8.0054,1.06,8,1.0,48.3458,1
2025-07-01,MLT_OUTLET_002,TH_004,79.00507733333335,healthy,45.804809725490195,elevated,dense_booking_load,Monitor therapist load concentration and preserve day-off discipline before escalation.,0.0,0.980324,7,1.0,66.0692,1
2025-07-01,MLT_OUTLET_003,TH_005,95.304032,strong,32.218258588235294,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.869434,5,1.0,85.3251,0
2025-07-01,MLT_OUTLET_003,TH_006,70.87143533333335,healthy,55.97433466666667,elevated,dense_booking_load,Monitor therapist load concentration and preserve day-off discipline before escalation.,4.5105,1.054878,8,1.0,55.8861,1
2025-08-01,MLT_OUTLET_001,TH_001,77.64085333333334,healthy,46.31214666666666,elevated,dense_booking_load,Monitor therapist load concentration and preserve day-off discipline before escalation.,0.0,1.02,7,1.0,69.621,1
2025-08-01,MLT_OUTLET_001,TH_002,87.96411733333335,strong,40.654416784313725,guarded,dense_booking_load,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.97101,6,1.0,90.4962,1
2025-08-01,MLT_OUTLET_002,TH_003,68.006844,watchlist,57.56502933333333,elevated,dense_booking_load,Monitor therapist load concentration and preserve day-off discipline before escalation.,5.7434,1.046466,8,1.0,56.3292,1
2025-08-01,MLT_OUTLET_002,TH_004,75.40992333333334,healthy,53.03542666666666,elevated,dense_booking_load,Monitor therapist load concentration and preserve day-off discipline before escalation.,2.9877,1.06,8,1.0,63.457,1
2025-08-01,MLT_OUTLET_003,TH_005,94.410208,strong,33.9962425882353,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.845753,6,1.0,82.5319,0
2025-08-01,MLT_OUTLET_003,TH_006,70.03070000000001,healthy,57.69463333333333,elevated,dense_booking_load,Monitor therapist load concentration and preserve day-off discipline before escalation.,5.4098,1.06,8,1.0,51.5425,1
2025-09-01,MLT_OUTLET_001,TH_001,73.10405,healthy,52.97813333333333,elevated,dense_booking_load,Monitor therapist load concentration and preserve day-off discipline before escalation.,3.8555,1.06,7,1.0,56.91,1
2025-09-01,MLT_OUTLET_001,TH_002,93.575872,strong,30.328718588235294,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.876472,4,1.0,85.7846,0
2025-09-01,MLT_OUTLET_002,TH_003,94.89008,strong,30.763443529411767,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.801007,5,1.0,84.0315,0
2025-09-01,MLT_OUTLET_002,TH_004,73.05846466666668,healthy,48.19362611764705,elevated,consecutive_workdays,Monitor therapist load concentration and preserve day-off discipline before escalation.,2.3665,0.949301,7,1.0,66.3739,1
2025-09-01,MLT_OUTLET_003,TH_005,67.52857066666667,watchlist,58.50914188235293,elevated,dense_booking_load,Monitor therapist load concentration and preserve day-off discipline before escalation.,6.1768,0.991912,8,1.0,47.7697,1
2025-09-01,MLT_OUTLET_003,TH_006,70.06560266666668,healthy,57.776312235294114,elevated,consecutive_workdays,Monitor therapist load concentration and preserve day-off discipline before escalation.,7.2916,0.938306,8,1.0,55.7523,1
2025-10-01,MLT_OUTLET_001,TH_001,97.031744,strong,28.190790117647058,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.810802,4,1.0,90.7242,0
2025-10-01,MLT_OUTLET_001,TH_002,91.23120000000002,strong,35.21161764705882,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.872241,6,1.0,77.5975,0
2025-10-01,MLT_OUTLET_002,TH_003,69.18446266666668,watchlist,52.50345811764706,elevated,schedule_instability,Monitor therapist load concentration and preserve day-off discipline before escalation.,7.3414,0.933219,6,1.0,65.9153,1
2025-10-01,MLT_OUTLET_002,TH_004,94.03024,strong,29.300848235294115,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.858746,4,1.0,90.8745,0
2025-10-01,MLT_OUTLET_003,TH_005,97.448576,strong,25.405113411764706,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.710529,4,1.0,94.2768,0
2025-10-01,MLT_OUTLET_003,TH_006,79.09500066666668,healthy,48.10768737254902,elevated,mixed_moderate_pressure,Monitor therapist load concentration and preserve day-off discipline before escalation.,7.4901,0.856025,5,1.0,72.3962,1
2025-11-01,MLT_OUTLET_001,TH_001,93.657056,strong,29.516568705882356,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.866735,4,1.0,90.6433,0
2025-11-01,MLT_OUTLET_001,TH_002,96.75632,strong,26.776074117647056,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.770665,4,1.0,94.6435,0
2025-11-01,MLT_OUTLET_002,TH_003,91.636512,strong,29.408096235294117,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.815515,4,1.0,81.5041,0
2025-11-01,MLT_OUTLET_002,TH_004,93.755584,strong,27.543456,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.694909,5,1.0,90.0612,0
2025-11-01,MLT_OUTLET_003,TH_005,88.542848,strong,35.215384941176474,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.860538,6,1.0,75.2714,0
2025-11-01,MLT_OUTLET_003,TH_006,97.864064,strong,26.745752470588236,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.677653,5,1.0,93.3252,0
2025-12-01,MLT_OUTLET_001,TH_001,94.432672,strong,35.49832447058824,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.91329,6,1.0,83.2571,0
2025-12-01,MLT_OUTLET_001,TH_002,96.778752,strong,34.59606211764706,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.911034,6,1.0,90.3336,0
2025-12-01,MLT_OUTLET_002,TH_003,93.561664,strong,36.17559952941176,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.924852,6,1.0,79.8802,0
2025-12-01,MLT_OUTLET_002,TH_004,98.577344,strong,29.24879011764706,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.7954,5,1.0,95.5542,0
2025-12-01,MLT_OUTLET_003,TH_005,93.2176,strong,34.57897647058824,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.891241,6,1.0,86.595,0
2025-12-01,MLT_OUTLET_003,TH_006,95.704928,strong,32.390440235294115,guarded,mixed_moderate_pressure,Routine monitoring sufficient; current workload is broadly sustainable.,0.0,0.819663,6,1.0,90.7979,0
