conflict_resolution_id,entity_scope,outlet_id,outlet_name,therapist_id,therapist_name,treatment_category,treatment_variant,session_duration_min,treatment_key,market_context,period_type,period_start,period_end,rolling_window_weeks,pricing_position,recommended_sell_price_eur,market_price_median_eur,commercial_market_price_median_eur,external_demand_proxy_index,external_stress_flag,revenue_eur,utilization_percent,yield_eur_per_sold_hour,revpath_eur_per_available_hour,bookings_count,rebooking_rate_percent,addon_attach_rate_percent,retail_attach_rate_percent,cancellation_rate_percent,no_show_rate_percent,complaint_rate_percent,schedule_adherence_percent,therapist_consistency_score_0_100,treatment_health_score_0_100,conflict_case_flag,conflict_pattern_code,conflict_pattern_group,conflict_priority_level,primary_tradeoff_dimension,secondary_tradeoff_dimension,root_cause_hypothesis,root_cause_confidence_level,recommended_resolution_path,manager_action_route,pricing_action_flag,staffing_action_flag,training_action_flag,retention_action_flag,governance_review_flag,burnout_guardrail_flag,leakage_risk_flag,score_confidence_level,sample_size_observations,dependency_coverage_flag,qa_status,audit_note,status
CRL_00196,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,massage,standard,60,massage|standard|60,Malta,weekly,2026-01-26,2026-02-01,12,accessible_premium,58.0,85.0,85.0,0.95,no,601.7,57.89,54.7,31.67,11,42.48,27.54,8.17,9.86,4.22,1.54,94.08500000000001,74.33,59.72,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00197,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,reflexology,standard,45,reflexology|standard|45,Malta,weekly,2026-01-26,2026-02-01,12,traffic_builder,34.0,75.0,75.0,0.95,no,379.72,50.77,46.03,23.37,11,44.74,20.24,10.31,8.97,2.89,3.61,94.08500000000001,74.33,53.34,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00198,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,scrub,standard,45,scrub|standard|45,Malta,weekly,2026-01-26,2026-02-01,12,premium_core,52.0,50.0,50.0,0.95,no,565.84,50.77,68.59,34.82,11,41.75,22.51,9.9,7.65,3.18,3.91,94.08500000000001,74.33,66.93,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00199,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,swedish,standard,60,swedish|standard|60,Malta,weekly,2026-01-26,2026-02-01,12,premium_core,64.0,69.5,69.5,0.95,no,709.17,57.89,64.47,37.32,11,42.46,13.18,8.04,7.52,4.34,2.36,94.08500000000001,74.33,66.18,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00200,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,wrap,standard,60,wrap|standard|60,Malta,weekly,2026-01-26,2026-02-01,12,premium_core,82.0,72.0,72.0,0.95,no,885.72,57.89,80.52,46.62,11,42.66,21.87,14.48,8.35,4.06,2.29,94.08500000000001,74.33,69.41,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,yes,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00201,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,aromatherapy,standard,60,aromatherapy|standard|60,Malta,weekly,2026-02-02,2026-02-08,12,premium_core,64.0,76.0,76.0,1.02,no,727.08,60.0,60.59,36.35,12,49.62,19.59,16.13,6.27,1.91,3.21,87.57499999999999,76.225,66.18,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00202,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,body_treatment,standard,60,body_treatment|standard|60,Malta,weekly,2026-02-02,2026-02-08,12,premium_core,69.0,77.5,77.5,1.02,no,836.76,60.0,69.73,41.84,12,40.79,16.32,6.69,7.94,3.58,1.62,87.57499999999999,76.225,67.88,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00203,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,deep_tissue,standard,60,deep_tissue|standard|60,Malta,weekly,2026-02-02,2026-02-08,12,premium_core,78.0,80.0,80.0,1.02,no,920.16,60.0,76.68,46.01,12,46.24,26.94,9.79,9.35,1.92,1.37,87.57499999999999,76.225,72.05,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00204,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,facial,basic,60,facial|basic|60,Malta,weekly,2026-02-02,2026-02-08,12,premium_core,94.0,100.0,100.0,1.02,no,1106.28,60.0,92.19,55.31,12,54.44,12.08,17.42,5.77,2.14,3.96,87.57499999999999,76.225,75.33,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00205,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,hot_stone,standard,75,hot_stone|standard|75,Malta,weekly,2026-02-02,2026-02-08,12,premium_core,95.0,90.0,90.0,1.02,no,660.94,52.24,75.54,39.46,7,45.66,22.67,7.68,9.07,2.75,2.55,87.57499999999999,76.225,65.6,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,7,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00206,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,massage,standard,60,massage|standard|60,Malta,weekly,2026-02-02,2026-02-08,12,accessible_premium,58.0,85.0,85.0,1.02,no,649.32,60.0,54.11,32.47,12,49.77,27.52,7.13,6.83,3.25,1.61,87.57499999999999,76.225,61.7,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00207,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,reflexology,standard,45,reflexology|standard|45,Malta,weekly,2026-02-02,2026-02-08,12,traffic_builder,34.0,75.0,75.0,1.02,no,406.92,52.94,45.21,23.94,12,49.02,25.41,17.34,7.38,3.58,1.53,87.57499999999999,76.225,55.07,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00208,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,scrub,standard,45,scrub|standard|45,Malta,weekly,2026-02-02,2026-02-08,12,premium_core,52.0,50.0,50.0,1.02,no,622.92,52.94,69.21,36.64,12,47.07,12.49,17.17,7.59,3.08,3.61,87.57499999999999,76.225,68.48,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00209,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,swedish,standard,60,swedish|standard|60,Malta,weekly,2026-02-02,2026-02-08,12,premium_core,64.0,69.5,69.5,1.02,no,767.16,60.0,63.93,38.36,12,45.3,22.42,7.28,8.31,2.27,2.98,87.57499999999999,76.225,67.93,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00210,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,wrap,standard,60,wrap|standard|60,Malta,weekly,2026-02-02,2026-02-08,12,premium_core,82.0,72.0,72.0,1.02,no,979.8,60.0,81.65,48.99,12,45.51,25.93,15.39,9.6,1.94,3.93,87.57499999999999,76.225,71.33,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,yes,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00211,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,aromatherapy,standard,60,aromatherapy|standard|60,Malta,weekly,2026-02-09,2026-02-15,12,premium_core,64.0,76.0,76.0,0.97,no,694.65,57.89,63.15,36.56,11,43.92,22.68,15.69,9.55,4.0,2.21,89.135,74.72,64.97,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00212,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,body_treatment,standard,60,body_treatment|standard|60,Malta,weekly,2026-02-09,2026-02-15,12,premium_core,69.0,77.5,77.5,0.97,no,763.73,57.89,69.43,40.2,11,40.61,20.71,6.07,9.79,3.11,3.45,89.135,74.72,66.75,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00213,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,deep_tissue,standard,60,deep_tissue|standard|60,Malta,weekly,2026-02-09,2026-02-15,12,premium_core,78.0,80.0,80.0,0.97,no,825.77,57.89,75.07,43.46,11,44.9,19.18,8.85,8.07,3.03,3.09,89.135,74.72,70.01,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00214,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,facial,basic,60,facial|basic|60,Malta,weekly,2026-02-09,2026-02-15,12,premium_core,94.0,100.0,100.0,0.97,no,1000.23,57.89,90.93,52.64,11,49.37,21.91,11.56,7.51,2.39,2.81,89.135,74.72,73.64,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00215,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,hot_stone,standard,75,hot_stone|standard|75,Malta,weekly,2026-02-09,2026-02-15,12,premium_core,95.0,90.0,90.0,0.97,no,551.76,48.39,73.57,35.6,6,37.67,17.46,10.56,10.05,3.28,2.44,89.135,74.72,62.47,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,6,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00216,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,massage,standard,60,massage|standard|60,Malta,weekly,2026-02-09,2026-02-15,12,accessible_premium,58.0,85.0,85.0,0.97,no,618.75,57.89,56.25,32.57,11,50.92,25.01,14.62,8.92,3.31,2.82,89.135,74.72,61.03,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00217,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,reflexology,standard,45,reflexology|standard|45,Malta,weekly,2026-02-09,2026-02-15,12,traffic_builder,34.0,75.0,75.0,0.97,no,383.57,50.77,46.49,23.6,11,47.98,26.37,8.92,6.67,2.63,1.02,89.135,74.72,54.18,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00218,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,scrub,standard,45,scrub|standard|45,Malta,weekly,2026-02-09,2026-02-15,12,premium_core,52.0,50.0,50.0,0.97,no,584.98,50.77,70.91,36.0,11,39.24,19.77,9.08,6.84,4.11,2.05,89.135,74.72,67.1,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00219,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,swedish,standard,60,swedish|standard|60,Malta,weekly,2026-02-09,2026-02-15,12,premium_core,64.0,69.5,69.5,0.97,no,674.74,57.89,61.34,35.51,11,43.66,21.77,14.59,7.83,3.85,2.62,89.135,74.72,65.91,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00220,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,wrap,standard,60,wrap|standard|60,Malta,weekly,2026-02-09,2026-02-15,12,premium_core,82.0,72.0,72.0,0.97,no,863.5,57.89,78.5,45.45,11,49.58,14.9,12.3,8.25,2.48,1.54,89.135,74.72,69.53,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,yes,no,no,medium,11,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00221,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,aromatherapy,standard,60,aromatherapy|standard|60,Malta,weekly,2026-02-16,2026-02-22,12,premium_core,64.0,76.0,76.0,0.91,no,640.6,55.56,64.06,35.59,10,53.74,19.74,15.67,8.23,3.85,1.77,89.3,75.41499999999999,65.1,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,10,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00222,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,body_treatment,standard,60,body_treatment|standard|60,Malta,weekly,2026-02-16,2026-02-22,12,premium_core,69.0,77.5,77.5,0.91,no,679.7,55.56,67.97,37.76,10,47.96,25.11,16.61,7.97,3.99,3.85,89.3,75.41499999999999,66.29,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,10,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00223,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,deep_tissue,standard,60,deep_tissue|standard|60,Malta,weekly,2026-02-16,2026-02-22,12,premium_core,78.0,80.0,80.0,0.91,no,743.2,55.56,74.32,41.29,10,51.77,26.4,10.24,8.65,3.94,2.23,89.3,75.41499999999999,69.74,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,10,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00224,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,facial,basic,60,facial|basic|60,Malta,weekly,2026-02-16,2026-02-22,12,premium_core,94.0,100.0,100.0,0.91,no,896.5,55.56,89.65,49.81,10,45.11,22.68,7.15,10.92,3.27,3.47,89.3,75.41499999999999,71.55,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,10,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00225,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,hot_stone,standard,75,hot_stone|standard|75,Malta,weekly,2026-02-16,2026-02-22,12,premium_core,95.0,90.0,90.0,0.91,no,565.68,48.39,75.42,36.5,6,49.05,25.8,8.6,9.61,3.89,1.5,89.3,75.41499999999999,64.62,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,6,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00226,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,massage,standard,60,massage|standard|60,Malta,weekly,2026-02-16,2026-02-22,12,accessible_premium,58.0,85.0,85.0,0.91,no,545.0,55.56,54.5,30.28,10,47.08,15.71,10.69,7.89,4.0,2.82,89.3,75.41499999999999,58.6,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,10,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00227,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,reflexology,standard,45,reflexology|standard|45,Malta,weekly,2026-02-16,2026-02-22,12,traffic_builder,34.0,75.0,75.0,0.91,no,336.4,48.39,44.85,21.7,10,48.38,18.47,11.14,9.79,4.7,1.41,89.3,75.41499999999999,52.19,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,10,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00228,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,scrub,standard,45,scrub|standard|45,Malta,weekly,2026-02-16,2026-02-22,12,premium_core,52.0,50.0,50.0,0.91,no,520.9,48.39,69.45,33.61,10,38.92,23.59,12.94,10.57,4.7,1.39,89.3,75.41499999999999,65.57,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,10,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00229,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,swedish,standard,60,swedish|standard|60,Malta,weekly,2026-02-16,2026-02-22,12,premium_core,64.0,69.5,69.5,0.91,no,612.7,55.56,61.27,34.04,10,41.4,17.17,8.72,8.12,2.89,3.68,89.3,75.41499999999999,64.25,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,10,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00230,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,wrap,standard,60,wrap|standard|60,Malta,weekly,2026-02-16,2026-02-22,12,premium_core,82.0,72.0,72.0,0.91,no,791.7,55.56,79.17,43.98,10,51.14,15.74,12.48,8.08,3.76,1.2,89.3,75.41499999999999,68.7,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,yes,no,no,medium,10,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00231,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,aromatherapy,standard,60,aromatherapy|standard|60,Malta,weekly,2026-02-23,2026-03-01,12,premium_core,64.0,76.0,76.0,1.05,no,781.8,60.0,65.15,39.09,12,44.33,22.71,17.93,7.6,2.67,1.97,82.72999999999999,75.72,66.73,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00232,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,body_treatment,standard,60,body_treatment|standard|60,Malta,weekly,2026-02-23,2026-03-01,12,premium_core,69.0,77.5,77.5,1.05,no,824.88,60.0,68.74,41.24,12,39.96,21.0,17.49,7.23,3.06,2.4,82.72999999999999,75.72,67.75,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00233,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,deep_tissue,standard,60,deep_tissue|standard|60,Malta,weekly,2026-02-23,2026-03-01,12,premium_core,78.0,80.0,80.0,1.05,no,886.92,60.0,73.91,44.35,12,40.55,19.21,15.07,7.76,2.0,2.61,82.72999999999999,75.72,70.4,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00234,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,facial,basic,60,facial|basic|60,Malta,weekly,2026-02-23,2026-03-01,12,premium_core,94.0,100.0,100.0,1.05,no,1088.28,60.0,90.69,54.41,12,42.75,18.39,7.83,7.66,3.19,3.78,82.72999999999999,75.72,73.75,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00235,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,hot_stone,standard,75,hot_stone|standard|75,Malta,weekly,2026-02-23,2026-03-01,12,premium_core,95.0,90.0,90.0,1.05,no,684.46,52.24,78.22,40.86,7,46.17,21.98,7.07,8.71,2.68,3.53,82.72999999999999,75.72,66.28,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,7,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00236,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,massage,standard,60,massage|standard|60,Malta,weekly,2026-02-23,2026-03-01,12,accessible_premium,58.0,85.0,85.0,1.05,no,699.84,60.0,58.32,34.99,12,50.34,12.58,9.64,5.51,3.25,3.35,82.72999999999999,75.72,62.18,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00237,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,reflexology,standard,45,reflexology|standard|45,Malta,weekly,2026-02-23,2026-03-01,12,traffic_builder,34.0,75.0,75.0,1.05,no,390.12,52.94,43.35,22.95,12,46.8,16.89,10.76,6.44,1.78,3.81,82.72999999999999,75.72,54.05,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00238,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,scrub,standard,45,scrub|standard|45,Malta,weekly,2026-02-23,2026-03-01,12,premium_core,52.0,50.0,50.0,1.05,no,608.28,52.94,67.59,35.78,12,45.89,27.87,16.22,7.4,2.63,3.76,82.72999999999999,75.72,68.58,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00239,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,swedish,standard,60,swedish|standard|60,Malta,weekly,2026-02-23,2026-03-01,12,premium_core,64.0,69.5,69.5,1.05,no,730.2,60.0,60.85,36.51,12,45.09,26.05,16.42,8.72,1.83,3.45,82.72999999999999,75.72,67.3,yes,HIGH_DEMAND_LOW_YIELD,commercial_tradeoff,high,pricing,none,strong demand but weak monetization,low,review pricing upsell and mix,pricing_review,yes,no,no,no,no,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
CRL_00240,treatment_outlet_period,MLT_OUTLET_003,St Julians,,,wrap,standard,60,wrap|standard|60,Malta,weekly,2026-02-23,2026-03-01,12,premium_core,82.0,72.0,72.0,1.05,no,994.44,60.0,82.87,49.72,12,45.45,14.78,14.34,8.16,2.21,1.24,82.72999999999999,75.72,71.25,no,NO_CONFLICT,normal,low,none,none,no material conflict detected,low,continue monitoring,standard_review,no,no,no,no,yes,no,no,medium,12,partial,pending_qa,conflict engine v1 stabilized with therapist context,scaffold_generated
